40234	-6.773933622146602
10706	-6.979088247484746
67104	-6.9923668192670245
40292	-7.271438326991037
59095	-7.293320419394364
60141	-7.293320419394364
75738	-7.473211566558426
56741	-7.807497142110378
26026	-7.85260252551379
26144	-7.85260252551379
70010	-7.856468310898454
58487	-8.085168135902848
62215	-8.15974808432262
62401	-8.17897336400815
68825	-8.217245019877542
59087	-8.654735419312539
13519	-8.881330760436722
15334	-8.881330760436722
78729	-9.202374250330823
24839	-9.202374250330823
24838	-9.202374250330823
50177	-9.202374250330823
24747	-9.202374250330823
50165	-9.202374250330823
48267	-9.202374250330823
86898	-9.202374250330823
49809	-9.202374250330823
59349	-9.202374250330823
50190	-9.202374250330823
5166	-9.202374250330823
48284	-9.202374250330823
77429	-9.202374250330823
