80908	-7.4399397354030725
28903	-7.689928664984251
64892	-7.706237775746296
61677	-7.722168092020709
20763	-7.732160395440883
43173	-8.014136978970416
35104	-8.138665654737071
47129	-8.1687910112161
84529	-8.216807438607217
43241	-8.29182253734594
50269	-8.293685846283221
28826	-8.332471519692618
9544	-8.425420001005051
33112	-8.673300148958216
72892	-8.726066845925597
37614	-8.795099892326085
26058	-8.814654846187922
63369	-8.84504733784017
2906	-8.94766736508039
63176	-9.116013025918964
26651	-9.405527126560777
13367	-9.405527126560777
69421	-9.405527126560777
49709	-9.405527126560777
68843	-9.405527126560777
53426	-9.405527126560777
8300	-9.405527126560777
2798	-9.405527126560777
59350	-9.405527126560777
57755	-9.405527126560777
64442	-9.405527126560777
83223	-9.405527126560777
