38920	10.248251314122614
72320	6.614093098270935
41791	4.7266595012606345
42439	2.1702801301654753
38356	2.1002906632693956
85147	1.9883753001803717
6163	1.9728063328162335
16827	1.919057369752818
71167	1.818366769422399
25590	1.774529638428829
28185	1.6843960723404352
23408	1.67637459004453
18552	1.614489030202696
82926	1.2713072290399057
60334	1.1801428776171885
30597	0.6980383131793269
19413	0.6323257264535903
75434	0.6015753879594056
69330	0.5809630622593746
79578	0.5257956177364659
83809	0.5203214222392805
53296	0.5111954734123749
27404	0.49596771132778406
59210	0.4787574332628126
6304	0.4543248944790867
86950	0.44351071626144634
15458	0.44255969646675963
83813	0.4405394495799959
64271	0.4404554296249858
13264	0.4392544160507368
79565	0.4209412032663666
78574	0.4192911149810503
22546	0.41772612062717357
83804	0.41693110841051084
54109	0.41084088269364233
14956	0.4106821692246165
3601	0.4057330179037598
3595	0.3951622641712299
85987	0.37429528664919365
60008	0.3700327532192905
78595	0.3699199997999062
29675	0.36764163932649785
72796	0.3648379330894542
26495	0.35906405711001355
8052	0.3583400559540574
82164	0.35526504056255015
83264	0.3538384004649036
83267	0.35126634998987094
69331	0.348958853473588
82163	0.34863194783343415
78580	0.34369393661184366
21659	0.3394755394047829
25645	0.3394755394047829
19408	0.3355071838308962
78572	0.33193919912861364
76441	0.32648969547018564
4839	0.32271899697749873
12741	0.31287625148541576
82907	0.30400961633708123
53185	0.2819122548667218
58418	0.28098939323738414
53133	0.2709410396481472
9456	0.26994338564100623
80280	0.26396992783546636
56638	0.25736463917386765
80283	0.24888554235464663
4046	0.24738172752594784
75433	0.24432422539872273
75431	0.23945221187742416
75429	0.23850150607143875
82908	0.22354398928725977
78584	0.2093672057166872
81474	0.1964307696417827
22541	0.167505151554752
32982	0.15367977926922177
13285	0.14507680747852902
68775	0.12739371218157383
75435	0.09136817868057386
79552	0.0
7486	0.0
68777	0.0
82190	0.0
78577	0.0
54671	0.0
61409	0.0
76397	0.0
78582	0.0
39858	0.0
46387	0.0
26529	0.0
42441	0.0
