70466	8.307215973766288
78115	7.083948982809279
78269	6.443794844835615
59464	5.026698637517465
83201	4.3480556533645895
81350	2.533961257691711
53046	2.499170514126141
58748	2.4360170606346334
85553	2.239443115888206
12858	2.0841739735742033
5166	2.0663396329113306
48882	1.534765990134489
61149	1.321189642236581
38350	1.3205258867941945
8620	1.2804963501041082
34745	1.2138375564569694
41121	1.1993849238258372
85601	1.1457478538273753
6104	1.1317269351475068
18246	1.1314884270036234
54467	1.036529892429477
38383	1.0105716378939251
18250	0.9805305964447084
54208	0.9790370591295126
54214	0.9679490607645884
27128	0.9606935885176572
64800	0.9310800122033496
83304	0.9268184955868565
39944	0.9104456207449411
22002	0.8967093833633798
27209	0.8625056622610172
68780	0.797478965938938
14376	0.6838686032308158
47596	0.6712888365337569
39961	0.6689852911440869
13364	0.6293112232307989
15927	0.6003636729902604
16894	0.5826538427351557
13348	0.5202887297434292
22021	0.5082696252662522
54220	0.473968980506311
69471	0.4589394954430416
78125	0.4431033991643873
23536	0.14051681736323005
5410	0.14024552664330656
5418	0.14021742412676225
30217	0.0904412485804384
27966	0.08981583192951688
22961	0.08746372851574104
19797	0.08746372851574104
17276	0.08598400365583703
7937	0.08592080272526247
6635	0.0851695751235341
31141	0.08409728577368489
68028	0.03161602017349613
73326	0.03062129835666667
42641	0.0
